uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"ab318801-d347-466d-a72f-3b1de278a5a3","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539","2016-09-28","2016-07-25","2016-09-19","LTR.2016.BART.04","2016-09-22T19:00Z","2016-09-28T17:00Z","NEON.LTR.BART073539.20160919",,"NEON.LTR.BART073539.20160919.WDY","NEON.DOC.001710vE","N","Woody material",0.1300,"N",,"jwebber@field-ops.org"
"3b05b315-514b-41fd-890f-19b135f20fec","BART_041.basePlot.ltr","D01","BART","BART_041","BART_041_292","2016-09-28","2016-07-25","2016-09-19","LTR.2016.BART.04","2016-09-22T19:00Z","2016-09-28T17:00Z","NEON.LTR.BART041292.20160919",,"NEON.LTR.BART041292.20160919.NDL","NEON.DOC.001710vE","N","Needles",0.4500,"N",,"jwebber@field-ops.org"
"57ffc737-9213-4d05-b6b1-96a5257babaf","BART_039.basePlot.ltr","D01","BART","BART_039","BART_039_930","2016-09-28","2016-07-25","2016-09-19","LTR.2016.BART.04","2016-09-22T19:00Z","2016-09-28T17:00Z","NEON.LTR.BART039930.20160919",,"NEON.LTR.BART039930.20160919.LVS","NEON.DOC.001710vE","N","Leaves",3.5700,"N",,"jwebber@field-ops.org"
"4f9fc094-91c7-44a9-8613-4f9f2d7885c3","BART_039.basePlot.ltr","D01","BART","BART_039","BART_039_587","2016-09-28","2016-07-25","2016-09-19","LTR.2016.BART.04","2016-09-22T19:00Z","2016-09-28T17:00Z","NEON.LTR.BART039587.20160919",,"NEON.LTR.BART039587.20160919.FLR","NEON.DOC.001710vE","N","Flowers",0.0000,"N",,"jwebber@field-ops.org"
"c1dfef2c-300e-40a0-bf4c-f762be5316f9","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539","2016-09-28","2016-07-25","2016-09-19","LTR.2016.BART.04","2016-09-22T19:00Z","2016-09-28T17:00Z","NEON.LTR.BART073539.20160919",,"NEON.LTR.BART073539.20160919.LVS","NEON.DOC.001710vE","N","Leaves",3.4800,"N",,"jwebber@field-ops.org"
"41684aa0-b4ab-477f-91e8-fb9c0857f129","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_409","2016-09-28","2016-07-25","2016-09-19","LTR.2016.BART.04","2016-09-22T19:00Z","2016-09-28T17:00Z","NEON.LTR.BART073409.20160919",,"NEON.LTR.BART073409.20160919.NDL","NEON.DOC.001710vE","N","Needles",2.2500,"N",,"jwebber@field-ops.org"
"1833aeef-c516-4cb7-a63b-1ba29bdd1cbe","BART_039.basePlot.ltr","D01","BART","BART_039","BART_039_587","2016-09-28","2016-07-25","2016-09-19","LTR.2016.BART.04","2016-09-22T19:00Z","2016-09-28T17:00Z","NEON.LTR.BART039587.20160919",,"NEON.LTR.BART039587.20160919.OTH","NEON.DOC.001710vE","N","Other",3.9300,"N","Contained mostly needles","jwebber@field-ops.org"
"ff1f3aa5-8624-4240-aa57-9eea76960dd6","BART_039.basePlot.ltr","D01","BART","BART_039","BART_039_930","2016-09-28","2016-07-25","2016-09-19","LTR.2016.BART.04","2016-09-22T19:00Z","2016-09-28T17:00Z","NEON.LTR.BART039930.20160919",,"NEON.LTR.BART039930.20160919.WDY","NEON.DOC.001710vE","N","Woody material",0.2900,"N",,"jwebber@field-ops.org"
"4436c497-7ebb-400b-ae83-737a9ee6350e","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_662","2016-09-28","2016-07-25","2016-09-19","LTR.2016.BART.04","2016-09-22T19:00Z","2016-09-28T17:00Z","NEON.LTR.BART032662.20160919",,"NEON.LTR.BART032662.20160919.NDL","NEON.DOC.001710vE","N","Needles",0.3800,"N",,"jwebber@field-ops.org"
"4388d71e-d410-44f4-94fe-be6de5d3d01c","BART_041.basePlot.ltr","D01","BART","BART_041","BART_041_292","2016-09-28","2016-07-25","2016-09-19","LTR.2016.BART.04","2016-09-22T19:00Z","2016-09-28T17:00Z","NEON.LTR.BART041292.20160919",,"NEON.LTR.BART041292.20160919.WDY","NEON.DOC.001710vE","N","Woody material",0.1500,"N",,"jwebber@field-ops.org"
