uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"5f3c6ee1-8b58-4a2b-b8a4-8ccabc77adb9","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_662","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T17:36Z","NEON.LTR.BART032662.20181008",,"NEON.LTR.BART032662.20181008.OTH","NEON.DOC.001710vE","N","Other",0.0800,"N",,"llukas@battelleecology.org"
"4719f38b-9307-47e2-ba83-c4b145cd58cf","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_158","2018-10-18","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-18T13:32Z","NEON.LTR.BART040158.20181008",,"NEON.LTR.BART040158.20181008.MXT","NEON.DOC.001710vE","N","Mixed",19.4300,"N",,"asands@battelleecology.org"
"9902d159-a4c3-439c-965e-f1695c56853f","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_293","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T17:22Z","NEON.LTR.BART032293.20181008",,"NEON.LTR.BART032293.20181008.SDS","NEON.DOC.001710vE","N","Seeds",0.0800,"N",,
"3a2a560d-4327-4e33-86a7-d32444611dad","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_864","2018-10-18","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-18T12:37Z","NEON.LTR.BART047864.20181008",,"NEON.LTR.BART047864.20181008.MXT","NEON.DOC.001710vE","N","Mixed",19.8600,"N",,"asands@battelleecology.org"
"fc7409ec-c1ff-4dd5-b024-ef1fb96cdaa9","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_293","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T17:22Z","NEON.LTR.BART032293.20181008",,"NEON.LTR.BART032293.20181008.NDL","NEON.DOC.001710vE","N","Needles",0.6300,"N",,
"c1b06a04-c96a-4e8a-806b-b3f6cc1d0a24","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_662","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T17:36Z","NEON.LTR.BART032662.20181008",,"NEON.LTR.BART032662.20181008.SDS","NEON.DOC.001710vE","N","Seeds",0.2100,"N",,"llukas@battelleecology.org"
"92619ce5-ea1d-44b1-b4d8-15c2f5884705","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_662","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T17:36Z","NEON.LTR.BART032662.20181008",,"NEON.LTR.BART032662.20181008.NDL","NEON.DOC.001710vE","N","Needles",0.2300,"N",,"llukas@battelleecology.org"
"77b9bf52-7270-4605-a89e-3b7719cec50a","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_165","2018-10-18","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-18T12:27Z","NEON.LTR.BART071165.20181008",,"NEON.LTR.BART071165.20181008.MXT","NEON.DOC.001710vE","N","Mixed",11.3000,"N",,"asands@battelleecology.org"
"01546ee0-1846-4e4d-b815-509303fefa44","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2018-10-18","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-18T13:51Z","NEON.LTR.BART071579.20181008",,"NEON.LTR.BART071579.20181008.MXT","NEON.DOC.001710vE","N","Mixed",13.1800,"N",,"asands@battelleecology.org"
"615231bf-693c-4e35-bb7e-b6e8e9c99799","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_293","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T17:22Z","NEON.LTR.BART032293.20181008",,"NEON.LTR.BART032293.20181008.LVS","NEON.DOC.001710vE","N","Leaves",22.0700,"N",,
"d05224d0-9342-474b-9341-74cf16c8725b","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_662","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T17:36Z","NEON.LTR.BART032662.20181008",,"NEON.LTR.BART032662.20181008.FLR","NEON.DOC.001710vE","N","Flowers",0.0000,"N",,"llukas@battelleecology.org"
"4ece4f62-a635-49f9-a0f3-804c783513f6","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_293","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T15:22Z","NEON.LTR.BART032293.20181008",,"NEON.LTR.BART032293.20181008.WDY","NEON.DOC.001710vE","N","Woody material",0.0050,"N",,
"ee8531ca-b0a8-4acd-a9ee-c8396ebd8e21","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_293","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T15:22Z","NEON.LTR.BART032293.20181008",,"NEON.LTR.BART032293.20181008.TWI","NEON.DOC.001710vE","N","Twigs/branches",0.0050,"N",,
"bf27e0d3-118d-4054-9de8-dac91766b031","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_884","2018-10-18","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-18T14:04Z","NEON.LTR.BART040884.20181008",,"NEON.LTR.BART040884.20181008.MXT","NEON.DOC.001710vE","N","Mixed",12.9200,"N",,"asands@battelleecology.org"
"3907e41d-68db-4eca-aa4a-eb92f7efa9f9","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_046","2018-10-18","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-18T14:07Z","NEON.LTR.BART047046.20181008",,"NEON.LTR.BART047046.20181008.MXT","NEON.DOC.001710vE","N","Mixed",15.2200,"N",,"asands@battelleecology.org"
"de6423fa-7929-4406-b00d-1e2b73748a65","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_662","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T15:30Z","NEON.LTR.BART032662.20181008",,"NEON.LTR.BART032662.20181008.TWI","NEON.DOC.001710vE","N","Twigs/branches",0.0000,"N",,"llukas@battelleecology.org"
"c128c8fd-7734-497d-87af-1b76ca3f6c87","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_662","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T17:36Z","NEON.LTR.BART032662.20181008",,"NEON.LTR.BART032662.20181008.LVS","NEON.DOC.001710vE","N","Leaves",17.3200,"N",,"llukas@battelleecology.org"
"1e38d5dd-154b-4b56-932e-46bb03a641ab","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_293","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T17:22Z","NEON.LTR.BART032293.20181008",,"NEON.LTR.BART032293.20181008.OTH","NEON.DOC.001710vE","N","Other",0.2300,"N",,
"d16ee2ca-e744-494b-94aa-ea956fba7839","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_293","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T17:22Z","NEON.LTR.BART032293.20181008",,"NEON.LTR.BART032293.20181008.FLR","NEON.DOC.001710vE","N","Flowers",0.0050,"N",,
"8afc284c-4d52-4872-9712-50302011f418","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_662","2018-10-15","2018-09-04","2018-10-08","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T15:29Z","NEON.LTR.BART032662.20181008",,"NEON.LTR.BART032662.20181008.WDY","NEON.DOC.001710vE","N","Woody material",0.1200,"N",,"llukas@battelleecology.org"
"5749e3ee-6d08-4f55-ae9d-8702daf13e42","BART_033.basePlot.ltr","D01","BART","BART_033","BART_033_923","2018-10-15","2018-09-04","2018-10-09","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T15:27Z","NEON.LTR.BART033923.20181009",,"NEON.LTR.BART033923.20181009.WDY","NEON.DOC.001710vE","N","Woody material",0.0500,"N",,"llukas@battelleecology.org"
"b10b0557-a51d-4887-92b9-fa0a7b716033","BART_036.basePlot.ltr","D01","BART","BART_036","BART_036_151","2018-10-15","2018-09-04","2018-10-09","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T18:08Z","NEON.LTR.BART036151.20181009",,"NEON.LTR.BART036151.20181009.FLR","NEON.DOC.001710vE","N","Flowers",0.0050,"N",,"llukas@battelleecology.org"
"65d1609a-3715-4c18-b7ab-9f8622844b5e","BART_034.basePlot.ltr","D01","BART","BART_034","BART_034_855","2018-10-15","2018-09-04","2018-10-09","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T18:14Z","NEON.LTR.BART034855.20181009",,"NEON.LTR.BART034855.20181009.SDS","NEON.DOC.001710vE","N","Seeds",0.0400,"N",,"llukas@battelleecology.org"
"a981b87f-4469-4e2c-8b30-57e4bb32d606","BART_036.basePlot.ltr","D01","BART","BART_036","BART_036_925","2018-10-15","2018-09-04","2018-10-09","LTR.2018.BART.06","2018-10-11T20:00Z","2018-10-15T15:18Z","NEON.LTR.BART036925.20181009",,"NEON.LTR.BART036925.20181009.TWI","NEON.DOC.001710vE","N","Twigs/branches",0.0050,"N",,"llukas@battelleecology.org"
