uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"3f80f206-bcb2-47f7-92f7-4719e78c1106","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_293","2018-08-13","2018-07-09","2018-08-06","LTR.2018.BART.04","2018-08-16T16:00Z","2018-08-20T16:52Z","NEON.LTR.BART032293.20180806",,"NEON.LTR.BART032293.20180806.TWI","NEON.DOC.001710vE","N","Twigs/branches",1.1500,"N",,"jlerner@battelleecology.org"
"71b99251-9ce1-4db2-8740-21a201fdfc6a","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_662","2018-08-13","2018-07-09","2018-08-06","LTR.2018.BART.04","2018-08-08T17:00Z","2018-08-13T15:10Z","NEON.LTR.BART032662.20180806",,"NEON.LTR.BART032662.20180806.OTH","NEON.DOC.001710vE","N","Other",0.1300,"N",,"jlerner@battelleecology.org"
"e07f4c09-b155-4341-b1fc-e5c49999d613","BART_034.basePlot.ltr","D01","BART","BART_034","BART_034_084","2018-08-13","2018-07-09","2018-08-06","LTR.2018.BART.04","2018-08-08T17:00Z","2018-08-13T15:15Z","NEON.LTR.BART034084.20180806",,"NEON.LTR.BART034084.20180806.TWI","NEON.DOC.001710vE","N","Twigs/branches",0.0000,"N",,"jlerner@battelleecology.org"
"950a0540-4254-422b-ba46-e422102132c8","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_864","2018-08-20","2018-07-09","2018-08-06","LTR.2018.BART.04","2018-08-16T16:00Z","2018-08-20T15:51Z","NEON.LTR.BART047864.20180806",,"NEON.LTR.BART047864.20180806.MXT","NEON.DOC.001710vE","N","Mixed",1.5900,"N",,"jmckenna@battelleecology.org"
"68aa6b48-11f4-4b18-9d98-e60580812db0","BART_034.basePlot.ltr","D01","BART","BART_034","BART_034_855","2018-08-13","2018-07-09","2018-08-06","LTR.2018.BART.04","2018-08-08T17:00Z","2018-08-13T14:15Z","NEON.LTR.BART034855.20180806",,"NEON.LTR.BART034855.20180806.OTH","NEON.DOC.001710vE","N","Other",0.1500,"N",,"jlerner@battelleecology.org"
"77fdcf17-b353-4ebd-8e16-3580ec9ca80c","BART_070.basePlot.ltr","D01","BART","BART_070","BART_070_553","2018-08-13","2018-07-09","2018-08-06","LTR.2018.BART.04","2018-08-16T16:00Z","2018-08-20T16:50Z","NEON.LTR.BART070553.20180806",,"NEON.LTR.BART070553.20180806.WDY","NEON.DOC.001710vE","N","Woody material",0.5700,"N",,"jlerner@battelleecology.org"
"9ab54ff6-dfd8-4b32-bf00-98a219ebdb10","BART_070.basePlot.ltr","D01","BART","BART_070","BART_070_790","2018-08-13","2018-07-09","2018-08-06","LTR.2018.BART.04","2018-08-16T16:00Z","2018-08-20T16:58Z","NEON.LTR.BART070790.20180806",,"NEON.LTR.BART070790.20180806.WDY","NEON.DOC.001710vE","N","Woody material",0.7200,"N",,"jlerner@battelleecology.org"
"ceed39f1-5ffa-4d7b-9d84-5ebe7178482f","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_293","2018-08-13","2018-07-09","2018-08-06","LTR.2018.BART.04","2018-08-08T17:00Z","2018-08-13T14:25Z","NEON.LTR.BART032293.20180806",,"NEON.LTR.BART032293.20180806.NDL","NEON.DOC.001710vE","N","Needles",0.2200,"N",,"jlerner@battelleecology.org"
"ed1f94b9-ecb9-4b2b-8df2-4389bd39ecc7","BART_034.basePlot.ltr","D01","BART","BART_034","BART_034_855","2018-08-13","2018-07-09","2018-08-06","LTR.2018.BART.04","2018-08-16T16:00Z","2018-08-20T17:07Z","NEON.LTR.BART034855.20180806",,"NEON.LTR.BART034855.20180806.TWI","NEON.DOC.001710vE","N","Twigs/branches",1.5700,"N",,"jlerner@battelleecology.org"
"dec3a1a9-507a-4d88-8b69-c6aabeaff748","BART_070.basePlot.ltr","D01","BART","BART_070","BART_070_553","2018-08-13","2018-07-09","2018-08-06","LTR.2018.BART.04","2018-08-08T17:00Z","2018-08-13T14:17Z","NEON.LTR.BART070553.20180806",,"NEON.LTR.BART070553.20180806.NDL","NEON.DOC.001710vE","N","Needles",3.1000,"N",,"jlerner@battelleecology.org"
"a8fe34f2-36fc-4ec1-980f-2becfc218b7b","BART_034.basePlot.ltr","D01","BART","BART_034","BART_034_084","2018-08-13","2018-07-09","2018-08-06","LTR.2018.BART.04","2018-08-16T16:00Z","2018-08-20T16:54Z","NEON.LTR.BART034084.20180806",,"NEON.LTR.BART034084.20180806.SDS","NEON.DOC.001710vE","N","Seeds",1.0900,"N",,"jlerner@battelleecology.org"
