uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"4418598e-34bc-4330-93cc-060b29447ec3","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_847","2017-05-15","2016-05-31","2017-05-08","LTR.2017.BART.01","2017-05-10T16:30Z","2017-05-15T12:22Z","NEON.LTR.BART047847.20170508",,"NEON.LTR.BART047847.20170508.OTH","NEON.DOC.001710vE","N","Other",0.0000,"N",,"egullo@battelleecology.org"
"c55666a0-5022-485d-a5d7-931baca4f992","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_168","2017-05-15","2016-05-31","2017-05-08","LTR.2017.BART.01","2017-05-10T16:30Z","2017-05-15T12:22Z","NEON.LTR.BART047168.20170508",,"NEON.LTR.BART047168.20170508.LVS","NEON.DOC.001710vE","N","Leaves",0.0000,"N",,"egullo@battelleecology.org"
"08ac3eec-31a8-4a56-b2f8-4f8579bc75ff","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_826","2017-05-15","2016-05-31","2017-05-08","LTR.2017.BART.01","2017-05-10T16:30Z","2017-05-15T12:22Z","NEON.LTR.BART040826.20170508",,"NEON.LTR.BART040826.20170508.OTH","NEON.DOC.001710vE","N","Other",0.0000,"N",,"egullo@battelleecology.org"
"1da5ee1d-ccb5-46e9-82e6-4e962c32455f","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_847","2017-05-15","2016-05-31","2017-05-08","LTR.2017.BART.01","2017-05-10T16:30Z","2017-05-15T12:22Z","NEON.LTR.BART047847.20170508",,"NEON.LTR.BART047847.20170508.MXT","NEON.DOC.001710vE","N","Mixed",0.0000,"N",,"egullo@battelleecology.org"
"c8f1baf6-4ade-4c9e-a83b-36a5460c6841","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_168","2017-05-15","2016-05-31","2017-05-08","LTR.2017.BART.01","2017-05-10T16:30Z","2017-05-15T12:22Z","NEON.LTR.BART047168.20170508",,"NEON.LTR.BART047168.20170508.OTH","NEON.DOC.001710vE","N","Other",0.0000,"N",,"egullo@battelleecology.org"
"b8293a2e-97ff-47c9-b8f0-678707057013","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_051","2017-05-15","2016-05-31","2017-05-08","LTR.2017.BART.01","2017-05-10T16:30Z","2017-05-15T12:22Z","NEON.LTR.BART040051.20170508",,"NEON.LTR.BART040051.20170508.TWI","NEON.DOC.001710vE","N","Twigs/branches",58.3000,"N",,"egullo@battelleecology.org"
"9c5cd6af-9990-4aa4-bf01-76c690532a59","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_826","2017-05-15","2016-05-31","2017-05-08","LTR.2017.BART.01","2017-05-10T16:30Z","2017-05-15T12:22Z","NEON.LTR.BART040826.20170508",,"NEON.LTR.BART040826.20170508.MXT","NEON.DOC.001710vE","N","Mixed",0.0000,"N",,"egullo@battelleecology.org"
"56de5611-9a97-41d1-9795-f1e214d6157e","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_051","2017-05-15","2016-05-31","2017-05-08","LTR.2017.BART.01","2017-05-10T16:30Z","2017-05-15T12:22Z","NEON.LTR.BART040051.20170508",,"NEON.LTR.BART040051.20170508.MXT","NEON.DOC.001710vE","N","Mixed",0.0000,"N",,"egullo@battelleecology.org"
"fed3b3c4-31c2-4fd0-813b-20a85d9d2063","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_168","2017-05-15","2016-05-31","2017-05-08","LTR.2017.BART.01","2017-05-10T16:30Z","2017-05-15T12:22Z","NEON.LTR.BART047168.20170508",,"NEON.LTR.BART047168.20170508.TWI","NEON.DOC.001710vE","N","Twigs/branches",77.7200,"N",,"egullo@battelleecology.org"
"57178016-0ade-405a-9519-aa64669e6082","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_168","2017-05-15","2016-05-31","2017-05-08","LTR.2017.BART.01","2017-05-10T16:30Z","2017-05-15T12:22Z","NEON.LTR.BART047168.20170508",,"NEON.LTR.BART047168.20170508.MXT","NEON.DOC.001710vE","N","Mixed",0.0000,"N",,"egullo@battelleecology.org"
